# sigma = 0.010000
0.649348 0.982711
0.654741 0.976018
0.658117 0.977714
0.662925 0.954042
0.666846 0.983077
0.669672 0.985144
0.673721 0.981684
0.677795 0.980602
0.681027 0.981115
0.685439 0.947436
0.689178 0.947630
0.693434 0.940274
0.697412 0.915955
0.701588 0.900076
0.706049 0.897155
0.710454 0.898399
0.714395 0.860388
0.718467 0.854624
0.721337 0.834379
0.726057 0.811048
0.729626 0.794761
0.733158 0.785637
0.737274 0.774195
0.742684 0.724915
0.746940 0.680215
0.750426 0.654413
0.753091 0.646862
0.758930 0.603161
0.762675 0.592315
0.766618 0.562208
0.770049 0.541545
0.773921 0.501085
0.778520 0.446181
0.781132 0.422282
0.785297 0.382378
0.790890 0.348165
0.793661 0.318029
0.798748 0.274529
0.802728 0.228772
0.806546 0.207609
0.809205 0.177664
0.813332 0.138685
0.817530 0.104965
0.821517 0.069902
0.826759 0.025629
0.830252 -0.025204
0.834585 -0.042888
0.837501 -0.097432
0.841072 -0.120694
0.845877 -0.149492
0.850513 -0.206826
0.854432 -0.227444
0.857775 -0.274134
0.862802 -0.323684
0.866225 -0.345673
0.870213 -0.380010
0.874723 -0.440831
0.878170 -0.461659
0.881210 -0.470461
0.886408 -0.526805
0.889209 -0.533434
0.893550 -0.589874
0.897671 -0.627793
0.902215 -0.659115
0.906159 -0.681946
0.909322 -0.712252
0.913586 -0.732953
0.918112 -0.768106
0.921824 -0.789362
0.926400 -0.814720
0.930374 -0.816836
0.934085 -0.850902
0.938202 -0.876129
0.941491 -0.903530
0.945825 -0.938856
0.950664 -0.937507
0.953536 -0.955589
0.957132 -0.986252
0.961219 -0.977659
0.966407 -1.013456
0.969518 -1.011937
0.973810 -1.016952
0.978617 -1.031681
0.982382 -1.048254
0.985058 -1.034283
0.990827 -1.015552
0.993878 -1.046789
0.998332 -1.048197
1.002744 -1.046938
1.005262 -1.055121
1.010792 -1.049576
1.014163 -1.043106
1.017428 -1.047454
1.022610 -1.016251
1.026757 -1.013247
1.030735 -0.992498
1.034691 -1.004130
1.038248 -0.982672
1.042608 -0.970959
1.045205 -0.952625
1.050885 -0.931786
1.054106 -0.913168
1.058963 -0.886195
1.061420 -0.893599
1.065845 -0.860283
1.070255 -0.854107
1.074548 -0.799450
1.077225 -0.789721
1.082774 -0.753979
1.085959 -0.733628
1.090548 -0.715415
1.093396 -0.695122
1.097594 -0.673298
1.101810 -0.623845
1.106181 -0.576566
1.109094 -0.565846
1.113088 -0.534427
1.117981 -0.474309
1.122067 -0.454987
1.126927 -0.406198
1.129770 -0.392047
1.133665 -0.352124
1.138737 -0.304333
1.141481 -0.277652
1.145397 -0.239796
1.149339 -0.199414
1.154710 -0.159074
1.157382 -0.126094
1.161579 -0.093996
1.165915 -0.039049
1.170421 -0.026804
1.173681 0.023356
1.177018 0.050512
1.182754 0.119937
1.185547 0.149103
1.189436 0.177235
1.193389 0.222981
1.197404 0.232861
1.201858 0.278662
1.206740 0.328003
1.210332 0.353884
1.214856 0.396373
1.218879 0.420212
1.222398 0.458875
1.225568 0.498205
1.230096 0.511175
1.234175 0.555756
1.238914 0.593714
1.242454 0.598369
1.246422 0.636843
1.250875 0.680353
1.253349 0.692815
1.257057 0.723637
1.262429 0.749528
1.265923 0.781378
1.270172 0.789907
1.274780 0.823797
1.278780 0.840993
1.282263 0.848957
1.286584 0.871513
1.290252 0.904329
1.293586 0.897652
1.298246 0.930474
1.302396 0.930032
1.305476 0.940591
1.310113 0.934549
1.314802 0.956945
1.317803 0.965079
1.321021 0.993879
1.325099 0.957797
1.329950 0.965028
1.333715 0.982858
1.338924 0.979614
1.341386 0.963705
1.346498 0.980723
1.350032 0.954782
1.354795 0.966387
1.358496 0.955810
1.362986 0.945268
1.366335 0.937470
1.370330 0.914141
1.374165 0.903519
1.377759 0.909319
1.382984 0.880088
1.386234 0.862429
1.390124 0.853942
1.393451 0.840413
1.398169 0.805654
1.402471 0.784734
1.405947 0.757931
1.409315 0.745481
1.414655 0.699762
1.418949 0.682075
1.422846 0.670053
1.425143 0.647832
1.430999 0.585474
1.433510 0.565265
1.438023 0.541331
1.442997 0.498409
1.445843 0.488395
1.450192 0.439715
1.453940 0.393618
1.458737 0.393470
1.461110 0.360263
1.465939 0.308117
1.469181 0.267027
1.474451 0.232284
1.478529 0.200070
1.481578 0.173123
1.485011 0.137405
1.489501 0.102988
1.493181 0.059507
1.498799 0.021302
1.502446 -0.028593
1.505959 -0.056618
1.510008 -0.109687
1.514914 -0.143671
1.518223 -0.166128
1.521863 -0.192393
1.526150 -0.241255
1.529701 -0.280366
1.534788 -0.327144
1.537079 -0.327813
1.542342 -0.402138
1.545633 -0.396462
1.550582 -0.450221
1.554687 -0.457264
1.557808 -0.500139
1.562547 -0.543746
1.565193 -0.560237
1.570662 -0.609154
1.573448 -0.627316
1.578442 -0.654683
1.581015 -0.691500
1.586946 -0.697398
1.589373 -0.726964
1.594028 -0.749215
1.598854 -0.765362
1.601172 -0.806157
1.605487 -0.824751
1.610748 -0.835115
1.613471 -0.847862
1.618601 -0.860726
1.622203 -0.879367
1.626067 -0.896105
1.629043 -0.915370
1.633914 -0.926792
1.637429 -0.958213
1.641156 -0.943409
1.646151 -0.966326
1.650702 -0.959582
1.654180 -0.960233
1.657632 -0.959986
1.662668 -0.982565
1.665026 -0.994304
1.669798 -0.978425
1.673391 -0.977972
1.678689 -0.949141
1.681124 -0.957279
1.686049 -0.958103
1.690983 -0.934359
1.694518 -0.936423
1.698009 -0.929143
1.701045 -0.933357
1.705006 -0.904309
1.710019 -0.894982
1.713982 -0.881567
1.718777 -0.847557
1.721134 -0.836974
1.725029 -0.816148
1.730789 -0.788874
1.734662 -0.748801
1.738780 -0.741321
1.742454 -0.735788
1.746080 -0.698308
1.749943 -0.658884
1.753046 -0.639356
1.757789 -0.627513
1.761708 -0.587426
1.765480 -0.545472
1.769424 -0.528140
1.774503 -0.499464
1.778503 -0.448753
1.781652 -0.420612
1.785691 -0.389398
1.789966 -0.361257
1.793684 -0.314170
1.797914 -0.289565
1.801884 -0.248722
1.806881 -0.207643
1.810126 -0.168210
1.813917 -0.151308
1.818099 -0.097486
1.821565 -0.063432
1.825015 -0.029577
1.830287 -0.014069
1.833610 0.063299
1.837657 0.080299
1.842957 0.142150
1.846810 0.182041
1.850195 0.211051
1.853847 0.208190
1.857145 0.265771
1.862341 0.317630
1.866244 0.353339
1.869013 0.368164
1.873753 0.412756
1.877048 0.440230
1.882146 0.487087
1.886888 0.540807
1.890383 0.564671
1.894826 0.603993
1.897075 0.598724
1.902040 0.664051
1.906939 0.686197
1.909893 0.717019
1.913692 0.718811
1.917914 0.764721
1.921260 0.775835
1.926518 0.817129
1.929630 0.839620
1.934761 0.860168
1.938008 0.880342
1.941650 0.910637
1.945266 0.911300
1.949566 0.940791
1.953814 0.956099
1.957777 0.968294
1.961595 0.979683
1.966732 0.986562
1.970017 1.007422
1.974269 1.025597
1.978758 1.027374
1.982334 1.042012
1.986138 1.046337
1.990358 1.056463
1.994669 1.046930
1.997153 1.050356
